ds,y,kc_centavos_lb,trm
2019-01-08,1194121.4770616998,105.05,3208.56
2019-01-09,1179997.157398125,105.3,3164.75
2019-01-10,1157269.5162455624,104.25,3128.07
2019-01-11,1156927.2186770374,103.85,3136.49
2019-01-14,1152906.8488430623,102.75,3151.49
2019-01-15,1137321.5316391499,101.3,3143.22
2019-01-16,1144821.0922126,102.4,3137.66
2019-01-17,1140187.3116656,102.4,3124.96
2019-01-18,1167811.0252738872,104.95,3140.19
2019-01-22,1146751.4905539,103.35,3120.56
2019-01-23,1153074.42338715,103.4,3136.59
2019-01-24,1173058.30058505,105.3,3146.14
2019-01-25,1191484.4980103998,106.8,3160.52
2019-01-28,1151705.7153736749,102.65,3150.58
2019-01-29,1157585.9853129,102.6,3167.86
2019-01-30,1149456.8789637997,102.1,3157.52
2019-01-31,1184746.84308585,105.9,3163.46
2019-02-01,1147970.6839947498,103.7,3115.7
2019-02-04,1159392.8918648998,105.6,3102.61
2019-02-05,1148071.26978225,104.85,3089.4
2019-02-06,1155341.514050625,105.5,3094.05
2019-02-07,1150472.4647245498,104.3,3108.54
2019-02-08,1136611.1204018998,102.6,3110.46
2019-02-11,1118005.2078656997,100.2,3115.94
2019-02-12,1126144.6277027375,100.45,3132.61
2019-02-13,1112227.45551225,98.9,3131.1
2019-02-14,1104738.79127315,97.85,3135.56
2019-02-15,1112552.6548747874,97.95,3155.27
2019-02-19,1101169.3296120001,97.2,3141.4
2019-02-20,1096100.7373739502,97.55,3118.36
2019-02-21,1081492.5945609498,96.1,3112.18
2019-02-22,1087017.264805725,96.45,3119.42
2019-02-25,1089321.3602914775,97.09,3110.29
2019-02-26,1067066.4996223373,94.85,3101.41
2019-02-27,1088844.6453880875,97.65,3095.29
2019-02-28,1081925.1961204498,97.8,3072.01
2019-03-01,1104159.0423517497,100.2,3077.35
2019-03-04,1084952.066352412,97.35,3091.49
2019-03-05,1105368.5616444624,99.65,3093.79
2019-03-06,1099159.4436966,98.7,3099.12
2019-03-07,1085820.5336868998,96.85,3106.16
2019-03-08,1104859.4776834997,98.5,3120.04
2019-03-11,1108530.5557920001,97.2,3162.4
2019-03-12,1100138.7248775,96.0,3168.35
2019-03-13,1109215.9170344998,97.65,3153.2
2019-03-14,1102183.6187806125,97.15,3145.53
2019-03-15,1107427.1324588999,97.8,3144.42
2019-03-18,1091805.1730927,96.85,3123.28
2019-03-19,1082743.8941584374,96.65,3102.25
2019-03-20,1064142.2475619374,94.75,3095.39
2019-03-21,1063536.9953207998,94.8,3092.39
2019-03-22,1052473.3385801248,93.9,3082.45
2019-03-25,1070423.2237208122,94.25,3126.19
2019-03-26,1079899.8075927873,95.35,3126.19
2019-03-27,1073584.8141473124,93.85,3145.55
2019-03-28,1088854.4325229998,94.0,3186.43
2019-03-29,1094792.32847325,94.5,3190.94
2019-04-01,1068253.7439857246,92.1,3174.79
2019-04-02,1054936.6748707877,91.65,3146.81
2019-04-03,1085830.9505163997,95.35,3143.36
2019-04-04,1080256.3346055248,95.3,3128.47
2019-04-05,1063614.7743143998,93.2,3132.78
2019-04-08,1059227.0128247498,92.95,3126.2
2019-04-09,1061516.133153575,93.65,3115.22
2019-04-10,1063236.1418524997,94.25,3105.2
2019-04-11,1025845.8279891248,90.25,3095.66
2019-04-12,1033180.7337620999,90.4,3113.91
2019-04-15,1040226.3796121998,91.4,3109.32
2019-04-16,1041603.4321123749,90.5,3136.69
2019-04-17,1019581.1756634623,87.05,3160.87
2019-04-18,1046890.5269944,90.2,3160.48
2019-04-22,1054729.1415892,91.1,3160.48
2019-04-23,1054700.6386083749,91.5,3149.99
2019-04-24,1054863.471841575,90.45,3177.94
2019-04-25,1083047.5772565075,92.31,3213.23
2019-04-26,1099866.77067047,93.26,3237.98
2019-04-29,1086354.0426328424,92.13,3227.79
2019-04-30,1099863.72829487,92.89,3247.72
2019-05-01,1079254.5442544247,91.1,3233.97
2019-05-02,1083264.9864089624,91.55,3233.97
2019-05-03,1084170.66772905,90.6,3262.17
2019-05-06,1072930.31345115,90.15,3240.44
2019-05-07,1058150.1937435,88.0,3254.03
2019-05-08,1074444.7757822624,88.55,3288.81
2019-05-09,1095726.4590365498,90.85,3290.12
2019-05-10,1096438.2591843999,90.8,3293.62
2019-05-13,1079178.7962669998,89.6,3274.3
2019-05-14,1099596.2767486125,90.95,3299.01
2019-05-15,1098141.84070855,91.3,3285.14
2019-05-16,1104786.8671459127,91.65,3295.51
2019-05-17,1079002.01330075,89.0,3290.27
2019-05-20,1094910.8212867,89.9,3313.72
2019-05-21,1131955.5499419752,92.9,3342.21
2019-05-22,1122115.1693228122,91.75,3344.45
2019-05-23,1137056.354434,93.5,3340.96
2019-05-24,1144661.0478237,93.3,3368.76
2019-05-27,1141290.3602133,93.3,3358.84
2019-05-28,1166744.9302910499,96.05,3358.84
2019-05-29,1199977.8626989997,99.5,3362.48
2019-05-30,1231058.7924969122,102.35,3375.29
2019-05-31,1245507.1568532998,104.6,3357.82
2019-06-03,1244770.2019912498,103.75,3377.16
2019-06-04,1262452.9188793497,105.65,3377.16
2019-06-05,1176309.081669425,99.1,3306.37
2019-06-06,1199731.2855972124,102.05,3296.87
2019-06-07,1186785.4042180122,100.95,3288.69
2019-06-10,1160536.7479288,98.6,3274.72
2019-06-11,1139917.0142304997,97.0,3257.06
2019-06-12,1155650.0037714501,99.05,3249.56
2019-06-13,1145659.042094737,97.35,3264.47
2019-06-14,1134295.5088079998,96.0,3266.72
2019-06-17,1136128.1405196248,96.05,3270.7
2019-06-18,1125811.5495794748,94.3,3286.63
2019-06-19,1135940.7202618748,96.25,3264.98
2019-06-20,1173325.3723855123,101.05,3248.91
2019-06-21,1145357.6801859501,99.8,3202.01
2019-06-24,1160827.338891,102.0,3191.17
2019-06-25,1201720.1201473875,106.65,3191.17
2019-06-26,1188876.1239036,105.36,3187.15
2019-06-27,1193147.35910084,106.24,3177.94
2019-06-28,1226557.9417174323,109.21,3197.23
2019-07-01,1248700.7762747374,111.35,3205.67
2019-07-02,1233682.7973595124,109.65,3205.67
2019-07-03,1271152.9418909748,113.65,3211.06
2019-07-04,1269514.0521849499,113.65,3206.92
2019-07-05,1246978.2997792999,111.1,3206.92
2019-07-08,1209298.4228577998,106.4,3217.18
2019-07-09,1215001.5405569247,107.45,3207.66
2019-07-10,1207296.079498575,105.9,3223.67
2019-07-11,1212563.1137164873,106.95,3212.91
2019-07-12,1204103.850365625,106.65,3197.5
2019-07-15,1233054.3897189375,110.25,3190.33
2019-07-16,1191856.050886325,105.55,3190.66
2019-07-17,1211553.1318241998,107.4,3199.72
2019-07-18,1218120.0830221497,108.6,3189.21
2019-07-19,1204348.8332515752,107.3,3183.01
2019-07-22,1180025.062375775,105.1,3169.51
2019-07-23,1158576.4439172002,102.3,3177.76
2019-07-24,1150892.41176525,101.0,3188.01
2019-07-25,1150215.3881200124,100.65,3194.67
2019-07-26,1148878.2640438126,99.75,3213.09
2019-07-29,1168564.4775829753,101.15,3233.26
2019-07-30,1164408.3444936248,99.5,3262.81
2019-07-31,1177919.1032544374,99.65,3296.85
2019-08-01,1154339.7967275623,97.25,3291.79
2019-08-02,1175726.1181364874,98.15,3329.23
2019-08-05,1165445.5134841749,95.65,3365.78
2019-08-06,1211233.8353317122,97.05,3459.47
2019-08-07,1199945.5429698,96.9,3431.28
2019-08-08,1204673.4607908,97.4,3431.28
2019-08-09,1190863.668751075,97.3,3394.61
2019-08-12,1153595.9717184373,93.75,3382.71
2019-08-13,1196478.8303795247,96.35,3436.26
2019-08-14,1168712.4158523,94.45,3407.76
2019-08-15,1183899.0688658375,94.55,3449.27
2019-08-16,1167228.6624999,92.85,3447.76
2019-08-19,1148953.17289775,91.15,3441.4
2019-08-20,1151798.29012325,91.45,3441.4
2019-08-21,1158165.7604141624,92.85,3420.99
2019-08-22,1152140.144012,93.5,3385.28
2019-08-23,1140943.1380748497,92.6,3376.99
2019-08-26,1163223.0787766874,94.15,3399.95
2019-08-27,1177506.3901231124,94.47,3432.85
2019-08-28,1196291.6019237149,95.54,3457.89
2019-08-29,1187465.4931117822,93.91,3477.53
2019-08-30,1204757.94734075,96.2,3464.15
2019-09-02,1198077.9666532874,96.85,3427.29
2019-09-03,1185799.6745236125,95.55,3427.29
2019-09-04,1199666.09085015,96.6,3438.61
2019-09-05,1175311.6261524,95.4,3401.04
2019-09-06,1182495.8861071123,97.05,3377.39
2019-09-09,1188119.390844375,98.25,3361.7
2019-09-10,1221728.9743119997,101.6,3368.8
2019-09-11,1240259.27389375,103.4,3373.75
2019-09-12,1241651.1552191998,103.6,3372.48
2019-09-13,1228893.2176949997,102.75,3359.2
2019-09-16,1242113.0699573748,104.3,3356.15
2019-09-17,1208554.635051637,100.35,3364.43
2019-09-18,1214478.0948745497,100.35,3380.92
2019-09-19,1194736.8926010374,98.35,3377.79
2019-09-20,1195177.5451571997,98.4,3377.72
2019-09-23,1209507.663342,99.0,3402.32
2019-09-24,1223534.577382425,99.15,3437.78
2019-09-25,1240904.8885934248,100.95,3438.66
2019-09-26,1244414.202709425,100.85,3451.02
2019-09-27,1239366.923635225,100.9,3435.71
2019-09-30,1251239.2777064126,101.15,3462.01
2019-10-01,1258736.2147820622,101.35,3477.45
2019-10-02,1256529.98678735,100.6,3491.29
2019-10-03,1272682.3363889249,102.05,3497.34
2019-10-04,1232714.37531,99.0,3467.6
2019-10-07,1200541.1431089998,97.0,3430.28
2019-10-08,1193614.4254848,95.7,3445.76
2019-10-09,1193594.7892100376,95.45,3452.57
2019-10-10,1175718.775374,93.5,3454.56
2019-10-11,1178938.60634935,93.7,3458.42
2019-10-14,1180623.0104352748,94.85,3431.46
2019-10-15,1176840.477762675,94.45,3431.46
2019-10-16,1175095.0373941623,93.55,3451.33
2019-10-17,1171696.818213625,92.9,3459.55
2019-10-18,1200400.419458625,95.7,3465.35
2019-10-21,1193822.124112887,96.35,3428.63
2019-10-22,1222942.2373250502,98.9,3442.78
2019-10-23,1207637.994014375,97.75,3430.3
2019-10-24,1188027.6111358874,96.45,3409.29
2019-10-25,1208518.5440443498,99.45,3387.72
2019-10-28,1221029.131471875,100.5,3395.25
2019-10-29,1201885.5217628875,98.95,3382.19
2019-10-30,1205153.910871625,99.35,3380.9
2019-10-31,1232665.2756668248,101.95,3389.94
2019-11-01,1249360.5239665,104.0,3383.29
2019-11-04,1229854.8274687126,103.65,3339.19
2019-11-05,1249639.24856155,105.8,3339.19
2019-11-06,1262004.0196664997,108.0,3318.47
2019-11-07,1272511.9661111,109.1,3319.64
2019-11-08,1278549.9104727246,109.45,3327.02
2019-11-11,1252161.769254,106.0,3341.01
2019-11-12,1248478.9405208998,105.6,3341.01
2019-11-13,1286538.4350938625,107.95,3384.21
2019-11-14,1309414.5229562374,108.05,3441.89
2019-11-15,1295437.5242683876,106.15,3452.67
2019-11-18,1277995.597354575,105.55,3421.26
2019-11-19,1260808.6691909498,102.7,3447.74
2019-11-20,1322216.0306610747,109.7,3434.49
2019-11-21,1379332.180596562,115.25,3445.95
2019-11-22,1371051.6237428999,114.6,3440.66
2019-11-25,1389218.71217965,117.8,3410.77
2019-11-26,1380959.8148907549,115.93,3433.94
2019-11-27,1412557.67819914,117.76,3469.01
2019-11-28,1428585.85313037,117.99,3502.92
2019-11-29,1437852.9821188499,118.95,3502.92
2019-12-02,1475488.672944,122.0,3522.48
2019-12-03,1486989.6849560498,123.8,3508.39
2019-12-04,1461618.5197865625,121.25,3506.67
2019-12-05,1484416.2940349875,124.85,3478.57
2019-12-06,1476002.3383809,124.8,3459.97
2019-12-09,1497380.9463756,128.4,3430.31
2019-12-10,1538377.7292025997,133.3,3418.48
2019-12-11,1556335.9794982998,135.2,3418.61
2019-12-12,1561416.1694154374,137.25,3387.73
2019-12-13,1495260.9369354248,130.9,3372.23
2019-12-16,1571029.5609815123,138.95,3374.29
2019-12-17,1517677.1851581994,133.7,3364.24
2019-12-18,1505674.8590928,133.2,3347.86
2019-12-19,1442573.4097433996,127.2,3329.98
2019-12-20,1471326.09134115,130.7,3322.38
2019-12-23,1423207.5729605248,125.3,3325.47
2019-12-24,1457025.2229521999,129.4,3316.92
2019-12-26,1433026.7878498002,127.3,3305.84
2019-12-27,1469455.0138124998,132.5,3281.4
2019-12-30,1471942.6725733127,132.15,3294.05
2019-12-31,1442260.3592149497,129.7,3277.14
2020-01-02,1418779.6019578497,127.1,3277.14
2020-01-03,1404121.46938635,126.35,3258.84
2020-01-06,1367748.7488658123,122.15,3262.05
2020-01-07,1369996.1178255,122.4,3262.05
2020-01-08,1341688.684038725,119.15,3264.26
2020-01-09,1321501.0007449249,117.35,3254.42
2020-01-10,1335632.9690620122,118.95,3253.89
2020-01-13,1303639.263201275,114.55,3272.62
2020-01-14,1312957.155769875,114.9,3288.05
2020-01-15,1303854.0703509748,114.3,3278.83
2020-01-16,1298711.2816268248,112.95,3296.74
2020-01-17,1297969.50140275,112.15,3313.4
2020-01-20,1300856.5766805124,112.15,3320.77
2020-01-21,1290790.1522390875,111.05,3320.77
2020-01-22,1300878.2219152497,111.0,3347.91
2020-01-23,1311655.2091615498,112.6,3337.77
2020-01-24,1295295.4461546,110.15,3353.76
2020-01-27,1267096.98397865,106.6,3366.01
2020-01-28,1264773.738888,105.05,3398.4
2020-01-29,1234567.4410932497,102.05,3392.6
2020-01-30,1230331.3188787499,101.5,3395.1
2020-01-31,1247067.6709404374,102.65,3411.45
2020-02-03,1206567.5710869,97.9,3423.24
2020-02-04,1201269.6432533497,98.15,3401.56
2020-02-05,1186011.5467729373,97.75,3368.87
2020-02-06,1184982.2468978998,98.15,3355.44
2020-02-07,1194963.2629826372,98.35,3378.43
2020-02-10,1223861.7374788749,100.3,3408.35
2020-02-11,1237467.7564919998,100.5,3440.96
2020-02-12,1235984.5942533372,100.65,3432.89
2020-02-13,1257820.7532165,104.45,3394.8
2020-02-14,1297608.4700757752,109.1,3385.11
2020-02-17,1294994.171052725,109.1,3378.29
2020-02-18,1271254.1628846126,106.55,3378.29
2020-02-19,1285626.4458047997,106.8,3410.24
2020-02-20,1252144.0441092,103.6,3400.98
2020-02-21,1302313.0575056248,108.85,3403.5
2020-02-24,1272603.102346125,105.9,3398.05
2020-02-25,1299163.8487761999,107.38,3431.6
2020-02-26,1318836.0323892597,109.72,3425.22
2020-02-27,1319654.5692144097,109.13,3441.88
2020-02-28,1363704.1351012748,111.1,3507.11
2020-03-02,1420336.3998823997,115.6,3539.86
2020-03-03,1473105.7928823496,122.2,3512.17
2020-03-04,1413175.4854755998,118.4,3455.56
2020-03-05,1347165.8653908123,111.35,3458.45
2020-03-06,1333737.59799885,107.4,3522.41
2020-03-09,1375058.7961703998,109.2,3584.58
2020-03-10,1513057.3267864997,114.35,3803.6
2020-03-11,1479863.2990321126,112.05,3780.39
2020-03-12,1467479.3367100623,108.85,3835.15
2020-03-13,1520470.6233351247,106.75,4034.66
2020-03-16,1454561.6703331997,103.9,3941.92
2020-03-17,1498179.0573964498,102.6,4099.93
2020-03-18,1541473.7900553748,108.3,4044.55
2020-03-19,1623481.6884951496,112.7,4128.38
2020-03-20,1713652.0271384246,119.7,4153.91
2020-03-23,1700572.08006125,121.25,4079.96
2020-03-24,1749481.0952564,125.6,4079.96
2020-03-25,1809383.3185601246,129.95,4104.9
2020-03-26,1741518.8483277748,124.65,4086.34
2020-03-27,1606043.0878017624,115.85,3995.83
2020-03-30,1663358.342481,119.3,4042.8
2020-03-31,1675214.5008625123,119.55,4064.81
2020-04-01,1631316.3954009996,116.0,4054.54
2020-04-02,1679662.254196025,119.35,4081.06
2020-04-03,1623402.11273625,114.9,4065.5
2020-04-06,1620085.915064925,116.65,4008.78
2020-04-07,1643431.66966055,119.9,3978.38
2020-04-08,1614168.94371425,119.8,3910.15
2020-04-09,1591672.24064035,118.6,3886.79
2020-04-13,1603990.0271594375,119.75,3886.79
2020-04-14,1569991.5611247998,117.2,3870.31
2020-04-15,1596980.2711450497,120.2,3858.21
2020-04-16,1605611.8985769497,118.6,3920.83
2020-04-17,1586950.14301615,116.05,3942.92
2020-04-20,1572803.6558984749,113.65,3973.06
2020-04-21,1526968.5451250998,109.65,3967.76
2020-04-22,1567287.52304465,110.6,4045.01
2020-04-23,1569559.4983193122,111.05,4037.95
2020-04-24,1498124.9615331998,105.2,4020.94
2020-04-27,1502060.68332881,104.92,4039.87
2020-04-28,1519190.4192403946,106.46,4039.83
2020-04-29,1501232.7526178397,104.64,4046.04
2020-04-30,1492549.6244360073,105.97,3983.29
2020-05-01,1475009.8074337996,106.1,3932.72
2020-05-04,1486931.2680375997,107.2,3932.72
2020-05-05,1546561.7774378748,110.65,3990.1
2020-05-06,1521202.7969275499,110.6,3926.07
2020-05-07,1517524.6585234997,109.0,3961.66
2020-05-08,1531965.886800525,111.65,3924.54
2020-05-11,1505836.7622519373,110.75,3882.27
2020-05-12,1476679.4130079749,107.35,3901.34
2020-05-13,1444188.2057085999,105.05,3880.48
2020-05-14,1469676.0545252499,106.7,3901.3
2020-05-15,1488821.3921051624,106.85,3947.79
2020-05-18,1490363.8090178748,107.75,3926.06
2020-05-19,1454468.1269287125,107.05,3851.07
2020-05-20,1429603.1866036248,105.65,3824.3
2020-05-21,1412624.51235675,104.75,3804.12
2020-05-22,1389571.4348449998,103.6,3774.25
2020-05-25,1392667.7574963998,103.6,3782.66
2020-05-26,1408303.99728865,105.1,3782.66
2020-05-27,1360351.6769424996,102.5,3725.56
2020-05-28,1331930.2367439747,99.1,3743.79
2020-05-29,1295952.6488881498,96.3,3723.42
2020-06-01,1314848.06109965,98.3,3718.82
2020-06-02,1312950.6108042495,98.2,3716.35
2020-06-03,1299067.7108095498,99.1,3651.42
2020-06-04,1267425.7134889623,98.15,3588.89
2020-06-05,1277891.125924325,98.9,3597.47
2020-06-08,1266378.46525135,98.9,3565.06
2020-06-09,1267524.7739549999,97.8,3599.0
2020-06-10,1272486.781083375,96.75,3643.02
2020-06-11,1275995.6404964998,96.0,3674.81
2020-06-12,1292614.9809737997,95.2,3746.46
2020-06-15,1284220.361215,94.0,3758.15
2020-06-16,1280595.5456793127,93.65,3758.15
2020-06-17,1301862.14382125,96.25,3741.88
2020-06-18,1287302.80027195,94.6,3749.03
2020-06-19,1282337.133474375,93.75,3760.22
2020-06-22,1295780.1663087874,95.95,3733.27
2020-06-23,1298866.5819490624,96.25,3733.27
2020-06-24,1293484.9984317247,96.65,3706.06
2020-06-25,1282627.6357006198,95.04,3722.27
2020-06-26,1297732.9635892874,96.05,3735.93
2020-06-29,1341660.1457839797,99.52,3758.91
2020-06-30,1355022.8819487523,100.81,3758.91
2020-07-01,1387095.9772780002,104.0,3756.28
2020-07-02,1366844.6796740997,103.2,3723.67
2020-07-06,1287558.941290875,98.15,3645.9
2020-07-07,1304643.3987169,100.3,3633.32
2020-07-08,1301001.928655,100.0,3631.54
2020-07-09,1286388.2949603125,98.75,3625.61
2020-07-10,1275641.9312637,97.4,3633.42
2020-07-13,1281893.4881465624,98.65,3615.75
2020-07-14,1275436.876801725,97.95,3617.22
2020-07-15,1275321.9196476,97.2,3638.22
2020-07-16,1277439.8967037124,98.35,3611.61
2020-07-17,1322677.9674454501,102.3,3627.86
2020-07-20,1305790.6870985625,99.75,3651.93
2020-07-21,1325918.481890062,101.75,3651.93
2020-07-22,1383292.8699892496,108.35,3628.2
2020-07-23,1374445.537025,107.5,3627.28
2020-07-24,1395978.5014890002,108.4,3660.15
2020-07-27,1428010.4175479999,110.4,3690.8
2020-07-28,1415906.4212976373,109.65,3679.17
2020-07-29,1451098.8075605999,111.6,3718.69
2020-07-30,1488807.3376526623,115.35,3716.89
2020-07-31,1534958.505505012,118.95,3739.49
2020-08-03,1521525.4706223,117.9,3733.08
2020-08-04,1568629.3195373623,121.05,3768.39
2020-08-05,1584091.448087225,121.55,3792.98
2020-08-06,1529633.2858537498,117.0,3775.95
2020-08-07,1510987.3029711624,115.45,3769.67
2020-08-10,1481380.47029005,112.6,3769.67
2020-08-11,1468609.2581976748,111.35,3770.22
2020-08-12,1467692.8748253752,112.05,3749.3
2020-08-13,1513113.88080105,116.2,3755.61
2020-08-14,1502151.2783296248,114.7,3767.05
2020-08-17,1517433.0083364374,115.55,3783.15
2020-08-18,1556528.671553625,119.3,3783.15
2020-08-19,1548076.0826898124,118.45,3784.15
2020-08-20,1541987.6773321624,118.55,3766.73
2020-08-21,1568583.5833175748,120.1,3792.13
2020-08-24,1584701.0213835624,120.25,3827.27
2020-08-25,1622747.2248536996,123.2,3843.69
2020-08-26,1626968.4195861798,122.66,3867.32
2020-08-27,1618798.4373776598,122.71,3846.64
2020-08-28,1649137.4149911376,126.65,3820.17
2020-08-31,1649751.5821643998,129.2,3760.38
2020-09-01,1665891.26897985,131.4,3745.41
2020-09-02,1637241.9289446003,131.3,3683.28
2020-09-03,1623086.5489409994,131.2,3653.7
2020-09-04,1651066.7041329998,134.0,3653.23
2020-09-07,1673388.3714019996,134.0,3702.62
2020-09-08,1654001.55490405,132.1,3702.62
2020-09-09,1644736.9328440875,128.85,3757.21
2020-09-10,1656439.3768518749,131.7,3717.25
2020-09-11,1656525.24955665,132.45,3700.28
2020-09-14,1564349.98814875,123.05,3709.0
2020-09-15,1546553.6065649998,121.8,3697.0
2020-09-16,1521107.8177642873,119.85,3683.49
2020-09-17,1510636.709142,118.0,3703.86
2020-09-18,1468972.133138125,113.5,3714.65
2020-09-21,1457811.9746684998,112.0,3725.37
2020-09-22,1469212.370579525,110.65,3790.54
2020-09-23,1476457.85145375,110.5,3813.3
2020-09-24,1502854.0147334998,111.15,3863.6
2020-09-25,1533509.8896617498,113.65,3873.8
2020-09-28,1487437.5080387625,109.55,3867.81
2020-09-29,1484395.571984875,109.55,3859.9
2020-09-30,1506683.034574575,110.95,3878.94
2020-10-01,1459906.7040067124,107.05,3865.47
2020-10-02,1471289.3761508248,108.95,3842.34
2020-10-05,1467678.806594,107.2,3881.8
2020-10-06,1458059.0230078127,107.65,3843.75
2020-10-07,1472182.1067062998,109.6,3826.77
2020-10-08,1483296.0246493125,110.25,3837.79
2020-10-09,1497801.6912131626,111.55,3839.73
2020-10-12,1466470.1994628124,109.15,3824.25
2020-10-13,1476482.033379375,110.1,3824.25
2020-10-14,1483550.1746207997,109.6,3856.32
2020-10-15,1477593.657898875,109.5,3843.59
2020-10-16,1457876.6458183124,107.25,3854.47
2020-10-19,1442134.5470631,106.05,3846.48
2020-10-20,1428561.5835711,104.9,3842.76
2020-10-21,1416194.0911383375,104.15,3830.79
2020-10-22,1425679.574785675,106.7,3784.51
2020-10-23,1411300.1364956999,105.6,3776.73
2020-10-26,1424461.445073975,106.65,3782.66
2020-10-27,1438971.179161725,106.95,3812.82
2020-10-28,1417518.4380637498,105.0,3810.23
2020-10-29,1424902.4434798995,104.6,3841.46
2020-10-30,1425774.1392048001,104.4,3849.53
2020-11-02,1412105.3188351998,102.8,3858.56
